yr_start,yr_end,state_abbr,state_name,alc__alcohol_hs,alc__binge_adult,alc__binge_hs,arth__activity_limit_arth,arth__arth_adult,arth__self_mgmt_class_arth,arth__inactive_arth,arth__pa_counsel_arth,arth__severe_joint_pain_arth,arth__work_limit_arth_18_64,asth__asthma_adult,can__screen_cervical_w21_65,can__screen_colorectal_45_75,can__mammo_w50_74,cvd__hbp_adult,cvd__high_chol_screened_adult,cvd__med_high_chol_adult,cvd__med_hbp_adult,copd__copd_adult,copd__smoking_copd_adult,cog__scd_discussed_hcp_45plus,cog__caregiver_friend_family_adult,cog__caregiver_dementia_adult,cog__scd_45plus,dm__diabetes_adult,dm__gest_diabetes_recent_birth,dis__any_disability_adult,hs__chronic2plus_adult,hs__fair_poor_health_adult,hs__phys_distress_freq_adult,imm__flu_vax_adult,imm__flu_vax_risk_18_64,imm__pneumo_vax_risk_18_64,imm__pneumo_vax_65plus,mat__postpartum_check_recent_birth,mh__poor_mh_hs,mh__depression_adult,mh__mental_distress_freq_adult,mh__postpartum_depr_recent_birth,npaw__pa_guideline_6_13,npaw__fruit_lt1_daily_adult,npaw__fruit_lt1_daily_hs,npaw__soda_ge1_daily_hs,npaw__veg_lt1_daily_adult,npaw__veg_lt1_daily_hs,npaw__breastfed_12m,npaw__exclusive_breastfed_6m,npaw__pa_guideline_hs,npaw__pa_guideline_adult,npaw__no_leisure_pa_adult,npaw__obesity_wic_2_4,npaw__obesity_adult,npaw__obesity_hs,oral__all_teeth_lost_65plus,oral__no_teeth_lost_18_64,oral__prev_dental_pre_preg_recent_birth,oral__prev_dental_child_1_17,oral__teeth_lost_6plus_65plus,oral__dentist_visit_past_year_adult,oral__dentist_visit_child_1_17,sleep__short_sleep_adult,sleep__short_sleep_child_4m_14y,sleep__short_sleep_hs,sdoh__food_insecure_household,sdoh__ins_after_preg_recent_birth,sdoh__ins_before_preg_recent_birth,sdoh__hs_completion_18_24,sdoh__no_ins_18_64,sdoh__no_transport_adult,sdoh__no_social_emotional_support_adult,sdoh__poverty_lt150_all,sdoh__no_broadband_household,sdoh__routine_checkup_adult,sdoh__housing_utility_payment_issue_adult,sdoh__unemployment_16plus_lf,tob__smoking_preg_recent_birth,tob__cig_smoking_adult,tob__vape_hs,tob__smokeless_hs,tob__any_tobacco_hs,tob__quit_attempt_adult_smokers
2021,2021,SC,South Carolina,17.5,10.9,9.1,11.4,27.5,17.1,27.9,70.6,40.6,38.6,10.6,,,,36.7,38.1,55.1,53.0,7.5,46.3,,,,,25.2,,32.7,41.3,17.2,11.9,45.2,50.4,19.0,72.5,,21.0,19.7,13.4,,,44.9,9.2,17.0,17.6,1.0,,,24.0,,28.8,,32.5,22.3,,,,,,,,,,80.9,,,,85.4,9.8,,,21.9,12.1,82.1,,3.7,,9.7,13.9,0.3,,
2021,2021,SD,South Dakota,25.4,19.6,11.5,10.6,20.5,21.8,26.3,70.1,21.8,39.3,11.5,,,,38.9,34.6,38.4,94.8,5.7,39.3,,,,,9.7,9.7,33.6,17.2,12.7,8.1,46.4,52.5,30.4,68.2,82.0,,20.4,11.0,18.0,,35.8,4.6,22.1,22.1,9.7,,,28.2,,24.9,,45.0,12.3,,,43.7,,,,,,,71.3,,89.0,87.5,84.3,9.7,,,19.3,11.9,72.0,,1.2,5.5,8.1,13.8,2.4,16.5,
2021,2021,TN,Tennessee,23.1,13.0,14.9,12.0,32.7,26.0,44.3,69.2,38.9,49.3,14.6,,,,37.6,29.8,39.9,94.4,9.7,42.4,,,,,13.6,13.3,29.3,18.6,18.7,14.7,52.1,43.3,33.4,73.1,82.3,16.5,31.5,19.1,12.4,,46.1,12.5,23.2,18.0,10.8,,,13.5,,32.6,,47.3,20.5,,,12.4,,,,,,,79.5,,50.9,81.5,84.1,9.9,,,19.6,12.0,81.5,,4.3,2.2,21.0,23.4,3.5,21.7,
2021,2021,TX,Texas,,11.6,13.2,13.1,13.9,15.2,26.8,68.3,29.8,54.1,11.9,,,,42.7,37.5,26.4,60.7,3.7,37.4,,,,,14.1,,13.2,14.6,17.2,10.9,29.1,46.2,16.1,56.2,,43.0,18.9,14.0,,,38.3,8.6,21.1,27.2,16.0,,,34.0,,15.5,,31.5,18.4,,,,,,,,,,71.7,,,,86.1,18.6,,,19.5,9.8,73.3,,7.1,,8.2,19.1,2.7,30.5,
2021,2021,US,United States,22.9,16.1,4.5,11.8,23.3,14.6,32.7,66.8,34.2,35.9,9.0,,,,19.4,38.0,41.3,80.1,7.7,35.9,,,,,11.8,24.1,21.2,18.5,16.2,11.6,39.3,42.5,29.9,69.5,78.7,18.1,24.4,12.0,17.8,,37.0,7.5,15.1,21.8,7.7,,,25.1,,28.7,,42.9,15.3,,,19.7,,,,,,,77.9,,92.4,70.0,86.6,6.6,,,37.7,9.9,69.3,,7.4,8.7,13.8,24.0,2.4,13.2,
2021,2021,UT,Utah,12.0,15.2,2.2,6.4,8.0,14.3,14.7,69.7,23.3,34.8,10.9,,,,22.7,52.4,38.7,29.6,2.5,20.6,,,,,7.2,10.5,28.1,14.3,14.9,20.1,69.9,38.3,25.0,77.2,85.0,32.0,29.3,21.7,16.5,,29.1,4.9,14.3,18.6,5.1,,,19.7,,24.6,,37.0,19.7,,,37.5,,,,,,,81.6,,93.2,63.7,95.0,5.9,,,15.1,6.7,71.0,,3.8,0.0,6.2,8.1,1.8,7.7,64.7
2021,2021,VA,Virginia,9.7,18.5,6.4,10.9,53.1,19.4,23.5,68.2,40.1,50.2,7.4,,,,34.6,43.9,41.1,62.0,12.5,33.0,,,,,23.1,11.2,19.4,22.2,9.7,7.6,49.4,50.6,28.0,77.2,92.0,33.0,15.6,18.3,9.1,,40.6,2.6,20.0,17.8,,,,26.7,,24.6,,31.6,20.8,,,26.6,,,,,,,73.1,,98.1,94.8,91.5,7.0,,,23.6,9.3,89.8,,3.6,0.0,11.5,23.1,2.0,13.4,
2021,2021,VI,Virgin Islands,,19.4,,6.1,9.6,,35.2,75.2,42.1,51.4,5.8,,,,28.7,60.7,27.5,72.3,,,,,,,12.0,,29.1,10.2,21.8,13.8,12.9,9.5,,15.7,,,7.1,7.2,,,36.2,,,32.2,,,,,,21.9,,44.3,,,,,,,,,,,,,,,,18.1,,,,,88.5,,,,2.6,,,,
2021,2021,VT,Vermont,24.6,13.5,14.8,12.2,34.6,12.6,26.3,61.2,27.2,32.2,10.0,,,,30.2,15.8,18.5,89.7,11.0,47.2,,,,,9.3,10.9,25.6,16.5,15.2,5.8,50.3,41.7,27.4,63.3,94.7,35.3,22.7,7.4,8.7,,34.0,6.7,,14.3,5.1,,,18.2,,24.6,,25.2,19.6,,,54.2,,,,,,,,,97.7,96.1,91.2,7.3,,,15.9,10.8,73.4,,3.5,8.4,15.7,16.1,3.8,8.9,43.5
2021,2021,WA,Washington,,14.2,,4.0,22.4,25.4,20.3,63.0,23.3,34.5,11.4,,,,22.2,35.6,33.1,87.9,11.4,35.4,,,,,8.3,11.5,22.2,25.1,16.6,12.4,49.9,41.2,40.2,58.8,90.6,,29.9,18.6,11.6,,28.9,,,16.0,,,,,,16.4,,28.8,,,,41.5,,,,,,,,,98.3,72.4,87.5,9.1,,,16.5,6.6,65.2,,10.1,4.2,9.4,,,,51.9
2021,2021,WI,Wisconsin,25.7,30.4,,4.0,22.6,13.1,24.3,66.5,27.8,37.5,13.2,,,,18.0,31.0,34.0,78.7,10.8,31.7,,,,,2.8,10.3,37.9,25.4,13.0,11.2,50.7,68.7,43.9,71.8,92.6,,24.5,9.5,15.0,,38.8,,,20.6,,,,25.7,,28.0,,34.5,19.5,,,50.5,,,,,,,69.8,,79.0,96.8,80.7,0.0,,,14.4,10.5,63.5,,7.9,24.7,10.0,14.7,1.8,15.9,
2021,2021,WV,West Virginia,21.7,11.6,20.0,17.4,20.3,11.9,43.8,56.8,41.2,40.9,14.9,,,,21.4,41.7,41.5,92.8,11.8,55.6,,,,,4.7,7.3,42.0,27.1,22.5,7.4,44.3,32.9,30.6,72.3,93.8,41.6,41.5,19.8,12.0,,46.4,8.1,36.7,17.3,7.9,,,22.7,,26.4,,39.4,26.0,,,29.3,,,,,,,85.9,,98.8,95.7,89.7,6.6,,,25.5,15.3,67.7,,5.3,10.3,21.5,29.7,7.5,19.8,46.0
2021,2021,WY,Wyoming,,12.5,,2.6,24.3,22.7,23.9,52.0,20.5,28.8,12.7,,,,14.3,33.3,32.3,90.7,6.9,36.8,,,,,10.8,5.0,26.1,15.3,33.2,14.1,35.7,33.6,31.3,66.7,94.7,,27.9,11.2,14.5,,45.2,,,21.0,,,,,,29.3,,32.0,,,,51.5,,,,,,,,,92.2,75.5,89.6,14.8,,,17.0,9.2,62.6,,11.9,10.5,32.0,,,,
2021,2022,AK,Alaska,,,,,,,,,,,,,,,,,,,,,,21.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,AL,Alabama,,,,,,,,,,,,,,,,,,,,,,22.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,AR,Arkansas,,,,,,,,,,,,,,,,,,,,,,27.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,AZ,Arizona,,,,,,,,,,,,,,,,,,,,,30.5,16.9,30.6,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,CA,California,,,,,,,,,,,,,,,,,,,,,35.9,22.6,25.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,CO,Colorado,,,,,,,,,,,,,,,,,,,,,43.4,19.5,26.1,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,CT,Connecticut,,,,,,,,,,,,,,,,,,,,,41.4,16.1,27.4,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,DC,District of Columbia,,,,,,,,,,,,,,,,,,,,,33.2,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,DE,Delaware,,,,,,,,,,,,,,,,,,,,,,8.3,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,FL,Florida,,,,,,,,,,,,,,,,,,,,,52.2,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,GA,Georgia,,,,,,,,,,,,,,,,,,,,,40.2,20.2,26.5,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,HI,Hawaii,,,,,,,,,,,,,,,,,,,,,33.8,18.5,30.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,IA,Iowa,,,,,,,,,,,,,,,,,,,,,39.6,7.7,18.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,ID,Idaho,,,,,,,,,,,,,,,,,,,,,42.6,22.9,28.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,IL,Illinois,,,,,,,,,,,,,,,,,,,,,,19.9,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,IN,Indiana,,,,,,,,,,,,,,,,,,,,,45.2,26.0,19.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,KS,Kansas,,,,,,,,,,,,,,,,,,,,,,15.7,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,KY,Kentucky,,,,,,,,,,,,,,,,,,,,,,20.6,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,LA,Louisiana,,,,,,,,,,,,,,,,,,,,,,27.7,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,MA,Massachusetts,,,,,,,,,,,,,,,,,,,,,,12.9,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,MD,Maryland,,,,,,,,,,,,,,,,,,,,,38.3,16.1,25.3,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,ME,Maine,,,,,,,,,,,,,,,,,,,,,48.2,15.1,27.7,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,MI,Michigan,,,,,,,,,,,,,,,,,,,,,47.9,21.4,23.3,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,MN,Minnesota,,,,,,,,,,,,,,,,,,,,,,10.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,MO,Missouri,,,,,,,,,,,,,,,,,,,,,,24.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,MS,Mississippi,,,,,,,,,,,,,,,,,,,,,45.7,28.3,18.7,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NC,North Carolina,,,,,,,,,,,,,,,,,,,,,,18.2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,ND,North Dakota,,,,,,,,,,,,,,,,,,,,,,16.3,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NE,Nebraska,,,,,,,,,,,,,,,,,,,,,,18.1,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NH,New Hampshire,,,,,,,,,,,,,,,,,,,,,,18.2,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NJ,New Jersey,,,,,,,,,,,,,,,,,,,,,,19.7,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NM,New Mexico,,,,,,,,,,,,,,,,,,,,,,25.0,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NV,Nevada,,,,,,,,,,,,,,,,,,,,,47.3,15.5,25.4,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,NY,New York,,,,,,,,,,,,,,,,,,,,,49.0,15.7,23.1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,OH,Ohio,,,,,,,,,,,,,,,,,,,,,50.9,20.6,22.3,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,OK,Oklahoma,,,,,,,,,,,,,,,,,,,,,45.5,15.5,25.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,OR,Oregon,,,,,,,,,,,,,,,,,,,,,45.5,27.6,27.1,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,PA,Pennsylvania,,,,,,,,,,,,,,,,,,,,,42.5,19.9,29.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,PR,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,7.2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,RI,Rhode Island,,,,,,,,,,,,,,,,,,,,,39.0,13.3,22.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,SC,South Carolina,,,,,,,,,,,,,,,,,,,,,47.6,25.9,25.2,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,SD,South Dakota,,,,,,,,,,,,,,,,,,,,,,10.3,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,TN,Tennessee,,,,,,,,,,,,,,,,,,,,,43.8,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,TX,Texas,,,,,,,,,,,,,,,,,,,,,40.2,31.7,17.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,US,United States,,,,,,,,,,,,,,,,,,,,,47.8,20.3,17.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,UT,Utah,,,,,,,,,,,,,,,,,,,,,43.2,20.9,26.6,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,VA,Virginia,,,,,,,,,,,,,,,,,,,,,41.3,22.4,25.8,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,VT,Vermont,,,,,,,,,,,,,,,,,,,,,53.0,17.6,15.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,WA,Washington,,,,,,,,,,,,,,,,,,,,,,21.9,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,WI,Wisconsin,,,,,,,,,,,,,,,,,,,,,37.8,21.5,30.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,WV,West Virginia,,,,,,,,,,,,,,,,,,,,,,17.3,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2022,WY,Wyoming,,,,,,,,,,,,,,,,,,,,,,12.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,AK,Alaska,,20.7,,,22.0,,,,,,9.6,,53.6,66.0,,,,,7.6,,,,,,8.7,,31.0,12.1,14.6,13.7,60.9,39.0,22.2,52.7,,,20.5,18.3,,,,,,,,,,,,21.9,,37.2,,11.8,53.2,,,25.9,58.1,,36.1,,,,,,,10.8,7.3,8.8,,,68.6,19.2,,,12.3,,,,
2022,2022,AL,Alabama,,13.0,,,32.2,,,,,,11.5,,65.6,67.9,,,,,11.6,,,,,,28.6,,35.9,25.9,23.1,6.2,42.5,36.6,29.5,71.0,,,30.1,15.0,,,,,,,,,,,,39.4,,33.4,,16.6,42.7,,,39.6,59.7,,50.2,,,,,,,14.2,10.3,7.8,,,84.7,23.5,,,9.1,,,,
2022,2022,AR,Arkansas,,3.5,,,33.4,,,,,,9.9,,53.8,72.1,,,,,9.8,,,,,,28.2,,53.4,13.6,30.7,11.8,37.2,45.1,36.9,71.2,,,39.3,26.7,,,,,,,,,,,,39.8,,32.3,,19.3,64.3,,,37.9,56.0,,39.3,,,,,,,,,,,,,,,,11.4,,,,52.6
2022,2022,AZ,Arizona,,21.3,,,32.4,,,,,,8.2,,55.7,77.7,,,,,8.0,,,,,,11.5,,30.7,43.5,24.0,8.9,42.1,39.0,23.6,67.7,,,16.9,25.5,,,,,,,,,,,,26.1,,33.8,,10.6,66.8,,,27.5,63.6,,30.9,,,,,,,13.9,18.7,10.4,,,77.0,7.9,,,11.1,,,,
2022,2022,CA,California,,21.3,,,28.9,,,,,,10.4,,52.4,70.7,,,,,1.9,,,,,,13.6,,29.1,14.9,22.9,13.1,42.0,53.9,34.5,53.2,,,22.3,14.7,,,,,,,,,,,,20.1,,25.5,,6.4,67.8,,,25.5,66.2,,28.9,,,,,,,8.4,8.6,9.7,,,67.3,13.8,,,6.3,,,,
2022,2022,CO,Colorado,,18.3,,,37.9,,,,,,7.9,,49.5,71.4,,,,,5.6,,,,,,8.1,,22.1,12.4,14.0,11.4,41.7,43.5,32.2,73.5,,,22.2,14.6,,,,,,,,,,,,14.3,,30.2,,6.5,71.1,,,51.2,62.0,,43.3,,,,,,,,,,,,,,,,12.4,,,,
2022,2022,CT,Connecticut,,22.6,,,31.3,,,,,,14.8,,64.3,75.6,,,,,7.0,,,,,,13.2,,24.1,17.5,19.2,15.7,76.3,49.3,31.9,71.1,,,19.3,32.1,,,,,,,,,,,,15.5,,28.6,,8.8,67.0,,,24.2,77.0,,50.3,,,,,,,5.7,11.2,11.1,,,83.8,5.5,,,7.1,,,,
2022,2022,DC,District of Columbia,,5.4,,,13.5,,,,,,11.1,,60.9,65.9,,,,,1.3,,,,,,1.9,,18.4,12.6,11.5,11.7,59.7,55.3,36.7,67.4,,,14.1,11.7,,,,,,,,,,,,11.6,,23.2,,16.6,89.0,,,31.2,70.4,,33.3,,,,,,,3.9,7.0,12.3,,,84.8,18.2,,,12.5,,,,
2022,2022,DE,Delaware,,9.0,,,53.8,,,,,,9.9,,63.1,77.9,,,,,7.0,,,,,,19.7,,24.5,43.0,14.8,12.0,44.6,36.5,22.2,69.8,,,14.9,13.3,,,,,,,,,,,,28.3,,35.4,,13.0,64.4,,,32.4,60.4,,36.7,,,,,,,4.8,3.3,9.4,,,92.3,26.2,,,11.6,,,,49.8
2022,2022,FL,Florida,,9.9,,,35.0,,,,,,8.4,,70.8,72.8,,,,,5.5,,,,,,2.6,,32.3,22.2,17.3,17.2,39.0,38.5,20.1,51.8,,,27.5,14.2,,,,,,,,,,,,24.5,,36.7,,13.9,61.0,,,28.1,56.9,,55.3,,,,,,,19.2,4.7,12.1,,,81.0,13.3,,,9.7,,,,52.0
2022,2022,GA,Georgia,,12.3,,,30.6,,,,,,11.6,,61.6,69.8,,,,,5.3,,,,,,2.8,,29.7,21.6,20.0,9.2,36.4,43.1,22.6,76.6,,,14.7,13.9,,,,,,,,,,,,24.6,,32.3,,14.4,67.7,,,38.3,57.5,,46.3,,,,,,,15.8,9.2,18.2,,,68.6,11.7,,,13.3,,,,51.8
2022,2022,GU,Guam,,22.8,,,14.5,,,,,,6.9,,35.7,62.5,,,,,3.7,,,,,,47.0,,29.9,22.9,18.0,11.8,41.8,42.5,18.6,30.8,,,11.7,16.5,,,,,,,,,,,,25.7,,32.7,,,59.8,,,46.3,63.3,,51.2,,,,,,,,,,,,,,,,16.9,,,,45.2
2022,2022,HI,Hawaii,,23.2,,,20.5,,,,,,6.6,,62.1,75.3,,,,,3.4,,,,,,9.7,,24.1,14.2,20.5,8.7,47.4,49.3,25.0,65.9,,,17.5,10.2,,,,,,,,,,,,14.3,,18.0,,4.2,69.1,,,17.6,67.1,,47.2,,,,,,,,,,,,,,,,14.3,,,,49.3
2022,2022,IA,Iowa,,17.7,,,29.6,,,,,,7.8,,66.0,75.9,,,,,7.2,,,,,,11.3,,25.2,18.8,15.7,7.1,48.3,52.4,39.3,73.1,,,25.6,13.5,,,,,,,,,,,,25.9,,35.1,,9.9,69.1,,,28.4,47.2,,34.8,,,,,,,7.3,2.6,6.5,,,65.7,12.4,,,8.5,,,,
2022,2022,ID,Idaho,,14.8,,,22.7,,,,,,11.1,,60.6,65.5,,,,,12.2,,,,,,9.0,,34.1,6.4,17.0,16.2,35.2,46.3,33.6,58.8,,,22.7,18.7,,,,,,,,,,,,20.8,,45.9,,13.3,68.4,,,27.5,68.7,,43.6,,,,,,,11.6,3.3,5.6,,,69.8,7.9,,,23.0,,,,
2022,2022,IL,Illinois,,24.1,,,20.9,,,,,,11.0,,62.5,69.6,,,,,5.8,,,,,,12.5,,8.4,7.8,18.3,12.5,49.0,41.5,29.1,72.4,,,14.0,13.0,,,,,,,,,,,,31.1,,33.3,,17.9,75.4,,,29.6,60.1,,36.0,,,,,,,,,,,,,,,,10.5,,,,47.6
2022,2022,IN,Indiana,,18.2,,,38.5,,,,,,11.0,,63.3,71.3,,,,,8.5,,,,,,11.6,,23.9,8.3,25.6,11.8,45.6,28.7,18.6,69.1,,,22.8,15.2,,,,,,,,,,,,27.5,,43.3,,19.8,65.5,,,26.2,65.0,,36.1,,,,,,,5.9,7.3,9.1,,,80.3,17.1,,,15.8,,,,51.2
2022,2022,KS,Kansas,,14.2,,,11.9,,,,,,10.7,,60.0,66.6,,,,,3.4,,,,,,18.5,,40.9,41.8,16.6,9.4,46.9,49.4,34.5,60.6,,,16.6,15.9,,,,,,,,,,,,25.2,,39.5,,12.6,66.6,,,31.4,57.9,,36.4,,,,,,,10.7,9.7,7.0,,,66.2,14.5,,,18.1,,,,
2022,2022,KY,Kentucky,,19.1,,,30.3,,,,,,10.8,,64.0,69.3,,,,,3.8,,,,,,15.0,,37.6,27.8,31.7,15.6,65.0,30.4,31.0,66.3,,,19.8,15.1,,,,,,,,,,,,25.6,,37.7,,22.9,57.2,,,47.2,62.5,,39.1,,,,,,,4.5,8.0,6.8,,,82.9,7.8,,,17.0,,,,
2022,2022,LA,Louisiana,,36.1,,,11.6,,,,,,9.8,,64.8,89.8,,,,,9.2,,,,,,27.8,,37.6,29.3,24.9,14.6,35.4,34.7,38.3,68.0,,,34.8,19.3,,,,,,,,,,,,26.2,,37.4,,17.9,52.5,,,38.6,60.2,,31.3,,,,,,,,,,,,,,,,16.7,,,,
2022,2022,MA,Massachusetts,,9.0,,,8.0,,,,,,14.0,,53.0,80.3,,,,,5.7,,,,,,9.1,,38.3,16.3,16.3,14.9,61.0,54.0,38.2,69.3,,,20.3,11.9,,,,,,,,,,,,18.6,,30.7,,8.9,64.4,,,27.7,65.9,,37.9,,,,,,,4.2,5.9,10.5,,,79.3,5.0,,,9.2,,,,47.3
2022,2022,MD,Maryland,,17.0,,,38.4,,,,,,10.3,,63.8,86.2,,,,,7.4,,,,,,23.7,,22.9,6.8,13.7,8.7,74.3,49.5,28.7,70.9,,,13.1,9.1,,,,,,,,,,,,19.5,,33.8,,7.2,69.8,,,28.4,62.3,,38.0,,,,,,,,,,,,,,,,10.0,,,,
